,Source.Name,,created_at,id,,like_count,quote_count,reply_count,retweet_count,,tweet,,CLEANED
1039,FinancialTimesv3_0717.csv,,10/07/2020 12:41,250,,102,0,13,7,,"After months working at home, many Londoners are questioning the capital’s often cramped and expensive housing. Here are some of the most requested newly commutable areas most popular with Londoners looking to move away: https://t.co/rTPvfTWldq",,After months working at home many Londoners are questioning the capitals often cramped and expensive housing Here are some of the most requested newly commutable areas most popular with Londoners looking to move away httpstcorTPvfTWldq
1038,FinancialTimesv3_0717.csv,,10/07/2020 13:06,251,,0,0,0,7,,Buy-to-let investors were handed a surprise boost in the chancellor’s summer statement as tax savings from the stamp duty holiday will also apply to landlords who expand their property portfolios or incorporate as a lettings business https://t.co/ta510XWmX5,,Buytolet investors were handed a surprise boost in the chancellors summer statement as tax savings from the stamp duty holiday will also apply to landlords who expand their property portfolios or incorporate as a lettings business httpstcota510XWmX5
1037,FinancialTimesv3_0717.csv,,10/07/2020 13:56,252,,15,1,2,7,,"Some of us are blowing the risk out of all proportion, some of us are not frightened enough. But all of us are going to have find a way to forge ahead together,' Tim Harford writes https://t.co/q3pn9rb8CM",,Some of us are blowing the risk out of all proportion some of us are not frightened enough But all of us are going to have find a way to forge ahead together Tim Harford writes httpstcoq3pn9rb8CM
1033,FinancialTimesv3_0717.csv,,10/07/2020 15:54,253,,0,0,0,7,,"RT @FD: ASTOUNDING Wirecard story from @samgadjones, Paul Murphy and @helenwarrell
It was early 2018 when Jan Marsalek held a meeting in hi…",,RT FD ASTOUNDING Wirecard story from samgadjones Paul Murphy and helenwarrellIt was early 2018 when Jan Marsalek held a meeting in hi
1030,FinancialTimesv3_0717.csv,,10/07/2020 16:09,254,,11,0,2,7,,"Now three western intelligence agencies are interested in Jan Marsalek’s links to Russia’s GRU — the agency blamed for the attempted assassination of ex-spy Sergei Skripal in England, the covert war in Ukraine, and the manipulation of the 2016 US election https://t.co/pYMpZp5GKM https://t.co/fYfpWMEsCA",,Now three western intelligence agencies are interested in Jan Marsaleks links to Russias GRU  the agency blamed for the attempted assassination of exspy Sergei Skripal in England the covert war in Ukraine and the manipulation of the 2016 US election httpstcopYMpZp5GKM httpstcofYfpWMEsCA
1027,FinancialTimesv3_0717.csv,,10/07/2020 17:03,255,,6,0,1,7,,An explosion at the heart of Iran’s nuclear programme in the dead of night. An obscure group called the Cheetahs of the Homeland takes credit for it. Then there are fires and gas leaks at key infrastructure around the country https://t.co/Zz0aoTz99F,,An explosion at the heart of Irans nuclear programme in the dead of night An obscure group called the Cheetahs of the Homeland takes credit for it Then there are fires and gas leaks at key infrastructure around the country httpstcoZz0aoTz99F
1024,FinancialTimesv3_0717.csv,,10/07/2020 18:49,256,,19,1,3,7,,"Turkey's president Recep Tayyip Erdogan has ordered Istanbul's Hagia Sophia to be turned into a mosque, ending the former Byzanthine cathedral's 85-year-old stint as a museum https://t.co/Bn0rlLtgni",,Turkeys president Recep Tayyip Erdogan has ordered Istanbuls Hagia Sophia to be turned into a mosque ending the former Byzanthine cathedrals 85yearold stint as a museum httpstcoBn0rlLtgni
1020,FinancialTimesv3_0717.csv,,10/07/2020 20:45,257,,15,0,1,7,,"Just published: front page of the Financial Times international edition, Saturday July 11 https://t.co/2ydpxGl38M https://t.co/5ztjcgttPt",,Just published front page of the Financial Times international edition Saturday July 11 httpstco2ydpxGl38M httpstco5ztjcgttPt
1018,FinancialTimesv3_0717.csv,,10/07/2020 21:23,258,,34,5,33,7,,"⚡️ “Anthony Fauci has not briefed Donald Trump in two months on Covid-19”

https://t.co/EVdHqKxSn1",, Anthony Fauci has not briefed Donald Trump in two months on Covid19httpstcoEVdHqKxSn1
1014,FinancialTimesv3_0717.csv,,10/07/2020 22:41,259,,19,1,4,7,,Singapore’s ruling party wins general election https://t.co/5fW3WdUeNA,,Singapores ruling party wins general election httpstco5fW3WdUeNA
1013,FinancialTimesv3_0717.csv,,10/07/2020 23:01,260,,16,0,0,7,,"Is Xi Jinping overplaying his hand? Our latest analysis uncovers Beijing's push to impose tighter legal control over Hong Kong, leading to a backlash from all corners of the world https://t.co/F4PPQTZFAQ",,Is Xi Jinping overplaying his hand? Our latest analysis uncovers Beijings push to impose tighter legal control over Hong Kong leading to a backlash from all corners of the world httpstcoF4PPQTZFAQ
1010,FinancialTimesv3_0717.csv,,11/07/2020 00:03,261,,15,1,1,7,,"What does haute couture look like in the post-corona world? Welcome to the new fashion week – 'where live shows have been replaced by pre-recorded videos, and £50,000 dresses are sold to customers via travelling dolls https://t.co/6KmCREut10",,What does haute couture look like in the postcorona world? Welcome to the new fashion week  where live shows have been replaced by prerecorded videos and 50000 dresses are sold to customers via travelling dolls httpstco6KmCREut10
1003,FinancialTimesv3_0717.csv,,11/07/2020 08:00,262,,22,0,1,7,,Redesigning society after Covid-19 https://t.co/I36sYD6WHw,,Redesigning society after Covid19 httpstcoI36sYD6WHw
1002,FinancialTimesv3_0717.csv,,11/07/2020 08:34,263,,21,2,2,7,,Parisian retail stalwart Tati bites the dust https://t.co/YQEQye8Ypl,,Parisian retail stalwart Tati bites the dust httpstcoYQEQye8Ypl
1001,FinancialTimesv3_0717.csv,,11/07/2020 10:00,264,,15,0,3,7,,"Need a trim? Flora Macdonald Johnston checks out a hair salon on opening day, and discovers a safe yet delightfully relaxed atmosphere https://t.co/eVwaOw56Le",,Need a trim? Flora Macdonald Johnston checks out a hair salon on opening day and discovers a safe yet delightfully relaxed atmosphere httpstcoeVwaOw56Le
1000,FinancialTimesv3_0717.csv,,11/07/2020 10:13,265,,24,2,1,7,,BlueBay bets on sterling drop from hard Brexit https://t.co/agD99mxAAE,,BlueBay bets on sterling drop from hard Brexit httpstcoagD99mxAAE
999,FinancialTimesv3_0717.csv,,11/07/2020 10:52,266,,9,2,3,7,,Local lamb is in its prime at this time of year and the shoulder is @Honeyandco's go-to cut when it comes to a big feast. Try it roasted in freekeh and peas: https://t.co/GKa1kiXD2t,,Local lamb is in its prime at this time of year and the shoulder is Honeyandcos goto cut when it comes to a big feast Try it roasted in freekeh and peas httpstcoGKa1kiXD2t
997,FinancialTimesv3_0717.csv,,11/07/2020 11:43,267,,14,0,1,7,,Leicester’s problem of illegal garment factories has been an open secret for almost a decade.  https://t.co/VEOT8ufeQM,,Leicesters problem of illegal garment factories has been an open secret for almost a decade  httpstcoVEOT8ufeQM
993,FinancialTimesv3_0717.csv,,11/07/2020 15:35,268,,19,2,6,7,,Carmakers turn to the silver screen to boost sales https://t.co/PZFMdAgk1C,,Carmakers turn to the silver screen to boost sales httpstcoPZFMdAgk1C
995,FinancialTimesv3_0717.csv,,11/07/2020 15:35,269,,12,2,3,8,,Chechen dissident death in Austria possible assassination https://t.co/hkNTT9WGpb,,Chechen dissident death in Austria possible assassination httpstcohkNTT9WGpb
992,FinancialTimesv3_0717.csv,,11/07/2020 15:39,270,,13,0,1,8,,String of murders chills Chechen exiles in Europe https://t.co/l7tj2eyyRC,,String of murders chills Chechen exiles in Europe httpstcol7tj2eyyRC
987,FinancialTimesv3_0717.csv,,11/07/2020 22:34,271,,17,1,1,8,,Fictional heroines who don't wait around for a prince to rescue them: meet the modern 'girls in peril' in some of the newest releases for young adults https://t.co/0ZBEIjCgdK,,Fictional heroines who dont wait around for a prince to rescue them meet the modern girls in peril in some of the newest releases for young adults httpstco0ZBEIjCgdK
986,FinancialTimesv3_0717.csv,,12/07/2020 01:00,272,,0,0,0,8,,"US public health expert Anthony Fauci believes that his reputation for 'not sugar-coating things' is why he hasn't appeared on TV recently. The man who warned Trump of avoidable deaths from Covid-19 talks about the spreading distrust of experts, and more https://t.co/jEWAk6DMsx",,US public health expert Anthony Fauci believes that his reputation for not sugarcoating things is why he hasnt appeared on TV recently The man who warned Trump of avoidable deaths from Covid19 talks about the spreading distrust of experts and more httpstcojEWAk6DMsx
984,FinancialTimesv3_0717.csv,,12/07/2020 03:41,273,,20,0,0,8,,Taiwan strives to bolster forces amid Beijing sabre-rattling https://t.co/3jecyLfiez,,Taiwan strives to bolster forces amid Beijing sabrerattling httpstco3jecyLfiez
983,FinancialTimesv3_0717.csv,,12/07/2020 05:00,274,,25,0,0,8,,"For the Democrats to unseat Trump, there are key lessons they need to learn, says @KuperSimon https://t.co/9h97T50Nq5",,For the Democrats to unseat Trump there are key lessons they need to learn says KuperSimon httpstco9h97T50Nq5
982,FinancialTimesv3_0717.csv,,12/07/2020 05:12,275,,25,1,3,8,,Homeworking is depriving me of juicy gossip https://t.co/QGovqKCDVX,,Homeworking is depriving me of juicy gossip httpstcoQGovqKCDVX
979,FinancialTimesv3_0717.csv,,12/07/2020 06:24,276,,46,4,2,8,,About face: @HTSI's definitive guide to the future of the beauty world  https://t.co/Ec6dFV5SQy,,About face HTSIs definitive guide to the future of the beauty world  httpstcoEc6dFV5SQy
977,FinancialTimesv3_0717.csv,,12/07/2020 09:01,277,,17,5,3,8,,Inferiority complexes have driven unremarkable people to the apex of politics and business' – Janan Ganesh on the power of harnessing chippiness in public and private life https://t.co/Vqt6rdsP5i,,Inferiority complexes have driven unremarkable people to the apex of politics and business  Janan Ganesh on the power of harnessing chippiness in public and private life httpstcoVqt6rdsP5i
975,FinancialTimesv3_0717.csv,,12/07/2020 10:31,278,,15,1,2,8,,Gove announces package to strengthen borders after Brexit https://t.co/Wj95GPqPwH,,Gove announces package to strengthen borders after Brexit httpstcoWj95GPqPwH
974,FinancialTimesv3_0717.csv,,12/07/2020 11:05,279,,13,1,0,8,,Democrats say Trump food aid programme is 'inequitable' https://t.co/uOMLAvnzMF,,Democrats say Trump food aid programme is inequitable httpstcouOMLAvnzMF
969,FinancialTimesv3_0717.csv,,12/07/2020 13:01,280,,15,2,0,8,,"After months working at home, Londoners are looking to move further out than ever before. But where are they heading? https://t.co/POiL9RsdD6",,After months working at home Londoners are looking to move further out than ever before But where are they heading? httpstcoPOiL9RsdD6
966,FinancialTimesv3_0717.csv,,12/07/2020 13:42,281,,25,0,3,8,,Hedge fund titans grab lion’s share of industry spoils https://t.co/AWjFShuYNe,,Hedge fund titans grab lions share of industry spoils httpstcoAWjFShuYNe
965,FinancialTimesv3_0717.csv,,12/07/2020 13:51,282,,21,1,1,8,,Ubisoft hit by ‘toxic’ workplace complaints https://t.co/ak4UHQ3IaK,,Ubisoft hit by toxic workplace complaints httpstcoak4UHQ3IaK
964,FinancialTimesv3_0717.csv,,12/07/2020 14:07,283,,21,0,1,8,,Frugal states push to cut size of EU recovery package https://t.co/Q0fthZ2dpH,,Frugal states push to cut size of EU recovery package httpstcoQ0fthZ2dpH
963,FinancialTimesv3_0717.csv,,12/07/2020 14:21,284,,28,1,1,8,,Who are the Never-Trumpers? @anneapplebaum talks to the Republican voters who oppose the president's re-election and work hard to drive his declining pool numbers even lower https://t.co/Wq2L6vA15R,,Who are the NeverTrumpers? anneapplebaum talks to the Republican voters who oppose the presidents reelection and work hard to drive his declining pool numbers even lower httpstcoWq2L6vA15R
962,FinancialTimesv3_0717.csv,,12/07/2020 15:28,285,,27,2,4,8,,Public anger rises across Balkans as coronavirus toll grows https://t.co/01f9qHdd0m,,Public anger rises across Balkans as coronavirus toll grows httpstco01f9qHdd0m
957,FinancialTimesv3_0717.csv,,12/07/2020 17:25,286,,35,4,2,8,,"How safe is it to go on holiday? As the UK government gives the green light to travel abroad, holidaymakers should make sure to check the small print of their insurance policies, experts warn https://t.co/cUK8Puywnv",,How safe is it to go on holiday? As the UK government gives the green light to travel abroad holidaymakers should make sure to check the small print of their insurance policies experts warn httpstcocUK8Puywnv
956,FinancialTimesv3_0717.csv,,12/07/2020 17:39,287,,15,0,0,8,,Uninsured dogs causing multi-car pile-ups. Runaway guinea pigs shorting a neighbour’s air-conditioning system. Rabbits chewing through local telephone lines... Animal insurance can be complex – so here is a pet-owner's guide to the pros and cons https://t.co/8UdjP11N5a,,Uninsured dogs causing multicar pileups Runaway guinea pigs shorting a neighbours airconditioning system Rabbits chewing through local telephone lines Animal insurance can be complex  so here is a petowners guide to the pros and cons httpstco8UdjP11N5a
